59.70588235294117,23,0
79.11764705882352,31,0
98.52941176470588,44,0
117.94117647058825,39,0
137.35294117647058,57,0
156.76470588235293,56,0
176.1764705882353,62,0
195.5882352941176,86,0
215.0,81,0
234.41176470588232,107,0
253.8235294117647,150,0
273.2352941176471,164,0
292.6470588235294,189,0
312.05882352941177,190,0
331.4705882352941,155,0
350.88235294117646,168,0
370.2941176470588,153,0
389.7058823529412,139,0
409.11764705882354,145,0
428.52941176470586,148,0
447.9411764705882,148,0
467.35294117647055,148,0
486.7647058823529,134,0
506.1764705882353,139,0
525.5882352941176,121,0
545.0,124,0
564.4117647058824,121,0
583.8235294117646,124,0
603.2352941176471,127,0
622.6470588235293,106,0
642.0588235294117,113,0
661.4705882352941,118,0
680.8823529411764,104,0
700.2941176470588,110,0
719.7058823529412,98,0
739.1176470588234,99,0
758.5294117647059,101,0
777.9411764705882,92,0
797.3529411764705,62,0
816.7647058823529,72,0
836.1764705882352,64,0
855.5882352941176,75,0
875.0,48,0
894.4117647058822,57,0
913.8235294117646,57,0
933.2352941176472,50,0
952.6470588235292,49,0
972.0588235294116,42,0
991.470588235294,40,0
1010.8823529411764,36,0
1030.2941176470588,51,0
1049.7058823529412,50,0
1069.1176470588234,34,0
1088.529411764706,39,0
1107.9411764705883,41,0
1127.3529411764705,31,0
1146.764705882353,26,0
1166.1764705882351,36,0
1185.5882352941176,32,0
1205.0,40,0
1224.4117647058822,21,0
1243.8235294117646,44,0
1263.2352941176468,27,0
1282.6470588235293,31,0
1302.0588235294117,27,0
1321.470588235294,33,0
1340.8823529411764,19,0
1360.2941176470588,33,0
1379.705882352941,36,0
1399.1176470588234,24,0
1418.529411764706,31,0
1437.941176470588,31,0
1457.3529411764705,31,0
1476.7647058823527,22,0
1496.1764705882351,30,0
1515.5882352941176,37,0
1535.0,28,0
1554.4117647058822,43,0
1573.8235294117646,29,0
1593.2352941176468,21,0
1612.6470588235293,34,0
1632.0588235294117,44,0
1651.470588235294,31,0
1670.8823529411764,33,0
1690.2941176470586,29,0
1709.705882352941,28,0
1729.1176470588234,20,0
1748.529411764706,19,0
1767.941176470588,36,0
1787.3529411764705,24,0
1806.7647058823527,14,0
1826.1764705882351,24,0
1845.5882352941176,14,0
1865.0,20,0
1884.4117647058824,17,0
1903.8235294117649,16,0
1923.2352941176468,16,0
1942.6470588235293,15,0
1962.058823529412,6,0
1981.470588235294,12,0
2000.8823529411764,6,0
2020.2941176470583,13,0
2039.705882352941,5,0
2059.1176470588234,13,0
2078.529411764706,9,0
2097.9411764705883,15,0
2117.3529411764703,23,0
2136.764705882353,28,0
2156.176470588235,24,0
2175.588235294117,25,0
2195.0,22,0
2214.411764705882,22,0
2233.823529411765,29,0
2253.235294117647,30,0
2272.6470588235293,31,0
2292.058823529412,18,0
2311.4705882352937,13,0
2330.8823529411766,9,0
2350.2941176470586,5,0
2369.705882352941,5,0
2389.1176470588234,6,0
2408.5294117647054,2,0
2427.9411764705883,5,0
2447.3529411764703,4,0
2466.764705882353,3,0
2486.176470588235,4,0
2505.588235294117,6,0
2525.0,2,0
2544.411764705882,5,0
2563.823529411765,4,0
2583.235294117647,3,0
2602.647058823529,3,0
2622.058823529412,4,0
2641.4705882352937,3,0
2660.8823529411766,1,0
2680.2941176470586,4,0
2699.705882352941,6,0
2719.1176470588234,3,0
2738.5294117647054,3,0
2757.9411764705883,1,0
2777.3529411764703,3,0
2796.7647058823527,2,0
2816.176470588235,0,0
2835.588235294117,2,0
2855.0,2,0
2874.411764705882,1,0
2893.823529411765,4,0
2913.235294117647,6,0
2932.647058823529,5,0
2952.058823529412,1,0
2971.4705882352937,3,0
2990.8823529411766,1,0
3010.2941176470586,3,0
3029.705882352941,1,0
3049.1176470588234,4,0
3068.5294117647054,3,0
3087.9411764705883,2,0
3107.3529411764703,3,0
3126.7647058823527,1,0
3146.176470588235,0,0
3165.588235294117,0,0
3185.0,1,0
3204.411764705882,2,0
3223.823529411765,2,0
3243.235294117647,1,0
3262.647058823529,2,0
3282.058823529412,0,0
3301.4705882352937,3,0
3320.8823529411766,0,0
3340.2941176470586,3,0
3359.7058823529405,3,0
3379.1176470588234,2,0
3398.5294117647054,0,0
3417.9411764705883,2,0
3437.3529411764703,1,0
3456.7647058823527,3,0
3476.176470588235,2,0
3495.588235294117,1,0
3515.0,2,0
3534.411764705882,1,0
3553.8235294117644,1,0
3573.235294117647,3,0
3592.647058823529,3,0
3612.058823529412,2,0
3631.4705882352937,1,0
3650.8823529411766,1,0
3670.2941176470586,3,0
3689.705882352941,2,0
3709.117647058824,2,0
3728.5294117647054,1,0
3747.941176470588,1,0
3767.3529411764703,3,0
3786.7647058823527,4,0
3806.176470588235,1,0
3825.588235294117,1,0
3845.0,1,0
3864.411764705882,3,0
3883.823529411765,0,0
3903.235294117647,1,0
3922.647058823529,2,0
3942.058823529412,2,0
3961.4705882352937,1,0
3980.8823529411766,0,0
4000.2941176470586,1,0
4019.705882352941,1,0
4039.117647058824,3,0
4058.5294117647054,1,0
4077.941176470588,0,0
4097.35294117647,3,0
4116.764705882352,0,0
4136.176470588235,0,0
4155.588235294117,0,0
4175.0,2,0
4194.411764705882,2,0
4213.823529411764,1,0
4233.235294117647,2,0
4252.64705882353,0,0
4272.058823529411,1,0
4291.470588235294,2,0
4310.882352941177,1,0
4330.294117647059,0,0
4349.7058823529405,3,0
4369.117647058823,3,0
4388.529411764705,1,0
4407.941176470587,1,0
4427.35294117647,3,0
4446.764705882353,0,0
4466.176470588235,2,0
4485.588235294117,0,0
4505.0,2,0
4524.411764705882,3,0
4543.823529411764,3,0
4563.235294117647,4,0
4582.64705882353,3,0
4602.058823529411,4,0
4621.470588235294,2,0
4640.882352941177,3,0
4660.294117647059,3,0
4679.7058823529405,1,0
4699.117647058823,4,0
4718.529411764705,2,0
4737.941176470587,1,0
4757.35294117647,1,0
4776.764705882353,4,0
4796.176470588234,0,0
4815.588235294117,0,0
4835.0,0,0
4854.411764705882,0,0
4873.823529411764,1,0
4893.235294117647,0,0
4912.64705882353,0,0
4932.058823529411,0,0
4951.470588235294,1,0
4970.882352941177,1,0
4990.294117647059,0,0
